date,employee_id,project_id,hours_logged,activity_type,task,hourly_cost_eur
2026-02-13,E011,P003,4.8,billable,Research,36.35
2026-02-16,E011,P009,2.7,billable,Research,36.35
2026-02-16,E011,P007,5.3,billable,Analysis,36.35
2026-02-17,E011,P002,3.4,billable,Sales/Prospecting,36.35
2026-02-17,E011,P011,4.6,billable,Design,36.35
2026-02-18,E011,P002,2.0,billable,Design,36.35
2026-02-18,E011,P005,5.2,non_billable,Research,36.35
2026-02-19,E011,P006,3.0,billable,Client Meeting,36.35
2026-02-19,E011,P012,2.0,billable,Client Meeting,36.35
2026-02-19,E011,P006,2.5,billable,Project Management,36.35
2026-02-20,E011,P004,3.1,billable,Sales/Prospecting,36.35
2026-02-20,E011,P004,4.9,billable,Analysis,36.35
2026-02-23,E011,P012,2.3,billable,Project Management,36.35
2026-02-23,E011,P002,5.2,billable,Ops/Admin,36.35
2026-02-24,E011,P009,2.4,billable,Analysis,36.35
2026-02-24,E011,P007,5.6,billable,Ops/Admin,36.35
2026-02-25,E011,P009,2.9,non_billable,Research,36.35
2026-02-25,E011,P008,4.9,non_billable,Client Meeting,36.35
2026-02-26,E011,P006,2.2,billable,Sales/Prospecting,36.35
2026-02-26,E011,P009,5.8,billable,Research,36.35
2026-03-03,E011,P003,3.7,billable,Analysis,36.35
2026-03-03,E011,P002,4.3,billable,Project Management,36.35
2026-03-05,E011,P006,2.2,billable,QA/Testing,36.35
2026-03-05,E011,P009,4.1,billable,Client Meeting,36.35
2026-03-06,E011,P002,3.9,non_billable,Analysis,36.35
2026-03-06,E011,P009,1.1,billable,Ops/Admin,36.35
2026-03-06,E011,INTERNAL,3.0,non_billable,Analysis,36.35
2026-03-09,E011,P009,1.7,billable,Sales/Prospecting,36.35
2026-03-09,E011,P004,1.8,billable,Documentation,36.35
2026-03-09,E011,P004,3.2,billable,Project Management,36.35
2026-03-10,E011,P001,3.5,billable,Design,36.35
2026-03-10,E011,P009,4.5,billable,Ops/Admin,36.35
2026-03-11,E011,P012,2.0,billable,Design,36.35
2026-03-11,E011,P003,5.9,billable,Implementation,36.35
2026-03-12,E011,P003,2.6,billable,Project Management,36.35
2026-03-12,E011,INTERNAL,4.9,non_billable,Analysis,36.35
2026-03-13,E011,P006,3.5,billable,Client Meeting,36.35
2026-03-13,E011,P004,4.3,billable,Sales/Prospecting,36.35
2026-03-16,E011,P007,3.6,billable,Ops/Admin,36.35
2026-03-16,E011,P007,1.0,billable,QA/Testing,36.35
2026-03-16,E011,P005,2.8,billable,Client Meeting,36.35
2026-03-17,E011,P007,3.3,billable,Analysis,36.35
2026-03-17,E011,P007,4.1,billable,Ops/Admin,36.35
2026-03-18,E011,P006,1.9,billable,Design,36.35
2026-03-18,E011,P010,4.8,billable,Research,36.35
2026-03-19,E011,P007,3.2,billable,Documentation,36.35
2026-03-19,E011,P007,4.7,billable,Implementation,36.35
2026-03-20,E011,P005,3.5,billable,QA/Testing,36.35
2026-03-20,E011,P007,1.2,billable,QA/Testing,36.35
2026-03-20,E011,P009,2.4,billable,Client Meeting,36.35
2026-03-23,E011,P007,3.4,billable,Analysis,36.35
2026-03-23,E011,P002,4.6,billable,Sales/Prospecting,36.35
2026-03-24,E011,P009,3.2,billable,Project Management,36.35
2026-03-24,E011,P007,4.6,billable,Ops/Admin,36.35
2026-03-25,E011,INTERNAL,1.9,non_billable,Ops/Admin,36.35
2026-03-25,E011,P009,5.7,billable,Client Meeting,36.35
2026-03-26,E011,P011,2.7,billable,Documentation,36.35
2026-03-26,E011,P005,5.0,billable,QA/Testing,36.35
2026-03-27,E011,P009,2.8,billable,Research,36.35
2026-03-27,E011,P002,4.3,non_billable,Documentation,36.35
2026-03-30,E011,P002,3.6,billable,Research,36.35
2026-03-30,E011,P007,4.0,billable,Ops/Admin,36.35
2026-03-31,E011,INTERNAL,2.4,non_billable,Implementation,36.35
2026-03-31,E011,P007,2.3,non_billable,QA/Testing,36.35
2026-03-31,E011,INTERNAL,3.3,non_billable,Client Meeting,36.35
2025-10-01,E012,P012,3.6,billable,QA/Testing,37.38
2025-10-01,E012,P004,1.3,billable,Project Management,37.38
2025-10-01,E012,P007,1.7,billable,Ops/Admin,37.38
2025-10-02,E012,P004,3.9,billable,Client Meeting,37.38
2025-10-02,E012,P006,4.0,billable,QA/Testing,37.38
2025-10-03,E012,P011,3.3,billable,Documentation,37.38
2025-10-03,E012,P012,4.7,billable,Analysis,37.38
2025-10-06,E012,P009,2.6,billable,Design,37.38
2025-10-06,E012,P004,2.7,billable,Sales/Prospecting,37.38
2025-10-06,E012,P007,2.7,billable,Ops/Admin,37.38
2025-10-07,E012,P009,4.2,billable,Documentation,37.38
2025-10-07,E012,P002,1.1,billable,QA/Testing,37.38
2025-10-07,E012,P003,2.7,billable,Research,37.38
2025-10-08,E012,P010,2.7,billable,Design,37.38
2025-10-08,E012,P009,5.0,billable,Sales/Prospecting,37.38
2025-10-09,E012,P012,2.7,billable,QA/Testing,37.38
2025-10-09,E012,P004,4.5,billable,Project Management,37.38
2025-10-10,E012,P001,3.0,billable,Design,37.38
2025-10-10,E012,P003,5.0,billable,Analysis,37.38
2025-10-13,E012,P011,3.4,non_billable,Implementation,37.38
2025-10-13,E012,P012,2.3,billable,Implementation,37.38
2025-10-13,E012,INTERNAL,2.3,non_billable,Project Management,37.38
2025-10-14,E012,P012,3.0,billable,Implementation,37.38
2025-10-14,E012,P012,4.5,billable,Design,37.38
2025-10-15,E012,P002,2.8,billable,Project Management,37.38
2025-10-15,E012,P006,2.7,non_billable,Sales/Prospecting,37.38
2025-10-16,E012,P006,3.1,billable,Project Management,37.38
2025-10-16,E012,P006,4.9,billable,Implementation,37.38
2025-10-17,E012,P011,2.6,billable,Research,37.38
2025-10-17,E012,P006,2.0,billable,Research,37.38
2025-10-17,E012,P007,2.7,billable,Client Meeting,37.38
2025-10-21,E012,P002,3.5,billable,Analysis,37.38
2025-10-21,E012,P007,4.5,billable,Documentation,37.38
2025-10-22,E012,P007,3.8,billable,Design,37.38
2025-10-22,E012,P007,1.2,billable,Implementation,37.38
2025-10-22,E012,P009,2.9,billable,Project Management,37.38
2025-10-23,E012,P009,2.6,billable,Design,37.38
2025-10-23,E012,P004,5.0,billable,Sales/Prospecting,37.38
2025-10-24,E012,P012,3.3,billable,Documentation,37.38
2025-10-24,E012,P012,4.1,billable,Implementation,37.38
2025-10-27,E012,P009,2.2,billable,Research,37.38
2025-10-27,E012,P011,5.0,billable,Sales/Prospecting,37.38
2025-10-28,E012,P007,2.2,billable,QA/Testing,37.38
2025-10-28,E012,P009,5.8,non_billable,Research,37.38
2025-10-29,E012,P009,2.6,billable,Research,37.38
2025-10-29,E012,INTERNAL,1.4,non_billable,Project Management,37.38
2025-10-29,E012,P007,2.8,billable,Implementation,37.38
2025-10-30,E012,P011,3.3,billable,Design,37.38
2025-10-30,E012,INTERNAL,3.3,non_billable,Research,37.38
2025-10-31,E012,P006,2.4,billable,Design,37.38
2025-10-31,E012,P009,2.1,billable,Design,37.38
2025-10-31,E012,P011,3.5,billable,Implementation,37.38
2025-11-03,E012,P011,1.8,billable,Sales/Prospecting,37.38
2025-11-03,E012,P002,4.4,billable,Research,37.38
2025-11-04,E012,P011,3.6,billable,Documentation,37.38
2025-11-04,E012,P007,4.1,billable,Analysis,37.38
2025-11-05,E012,P002,1.3,billable,Research,37.38
2025-11-05,E012,P002,3.6,billable,Design,37.38
2025-11-07,E012,P011,2.9,billable,QA/Testing,37.38
2025-11-07,E012,P004,4.3,billable,Client Meeting,37.38
2025-11-10,E012,P002,4.1,billable,Project Management,37.38
2025-11-10,E012,P007,3.9,billable,Documentation,37.38
2025-11-11,E012,P006,3.4,billable,Client Meeting,37.38
2025-11-11,E012,P009,1.2,billable,QA/Testing,37.38
2025-11-11,E012,P002,2.7,billable,QA/Testing,37.38
2025-11-12,E012,INTERNAL,2.1,non_billable,Analysis,37.38
2025-11-12,E012,P004,5.7,non_billable,Documentation,37.38
2025-11-13,E012,P002,2.2,billable,Documentation,37.38
2025-11-13,E012,P009,5.8,billable,Research,37.38
2025-11-14,E012,P011,3.8,billable,Sales/Prospecting,37.38
2025-11-14,E012,P004,4.0,non_billable,Analysis,37.38
2025-11-17,E012,P009,2.3,billable,QA/Testing,37.38
2025-11-17,E012,P011,5.7,billable,Analysis,37.38
2025-11-18,E012,P006,3.0,billable,Client Meeting,37.38
2025-11-18,E012,P007,4.6,billable,Ops/Admin,37.38
2025-11-19,E012,INTERNAL,3.4,non_billable,Client Meeting,37.38
2025-11-19,E012,P007,3.0,billable,QA/Testing,37.38
2025-11-20,E012,P002,3.5,billable,Ops/Admin,37.38
2025-11-20,E012,P007,1.9,billable,Client Meeting,37.38
2025-11-20,E012,P004,2.2,billable,Research,37.38
2025-11-21,E012,P009,3.2,non_billable,Documentation,37.38
2025-11-21,E012,P002,4.8,billable,Analysis,37.38
2025-11-24,E012,INTERNAL,2.1,non_billable,Sales/Prospecting,37.38
2025-11-24,E012,P012,2.2,billable,Client Meeting,37.38
2025-11-24,E012,P003,3.7,billable,Client Meeting,37.38
2025-11-25,E012,P011,2.1,billable,Design,37.38
2025-11-25,E012,INTERNAL,2.0,non_billable,Sales/Prospecting,37.38
2025-11-25,E012,P004,3.8,billable,Client Meeting,37.38
2025-11-26,E012,P004,2.1,billable,Research,37.38
2025-11-26,E012,P009,4.8,non_billable,Research,37.38
2025-11-27,E012,P011,1.6,non_billable,Documentation,37.38
2025-11-27,E012,INTERNAL,2.0,non_billable,Analysis,37.38
2025-11-27,E012,P006,2.7,billable,Analysis,37.38
2025-11-28,E012,P007,3.1,billable,Implementation,37.38
2025-11-28,E012,P002,4.6,non_billable,Research,37.38
2025-12-01,E012,P011,2.7,billable,Research,37.38
2025-12-01,E012,P012,5.3,billable,Analysis,37.38
2025-12-02,E012,P011,2.5,billable,Documentation,37.38
2025-12-02,E012,P009,5.1,billable,Design,37.38
2025-12-03,E012,P004,2.6,non_billable,Analysis,37.38
2025-12-03,E012,P004,5.4,billable,Analysis,37.38
2025-12-04,E012,P011,4.1,billable,QA/Testing,37.38
2025-12-04,E012,P011,1.4,billable,Documentation,37.38
2025-12-04,E012,P007,2.5,billable,QA/Testing,37.38
2025-12-05,E012,P007,2.3,billable,Analysis,37.38
2025-12-05,E012,P006,1.7,billable,Project Management,37.38
2025-12-05,E012,P009,4.0,billable,Design,37.38
2025-12-08,E012,P011,3.7,billable,Project Management,37.38
2025-12-08,E012,P012,4.2,billable,Project Management,37.38
2025-12-09,E012,P003,2.0,billable,QA/Testing,37.38
2025-12-09,E012,P012,1.5,billable,Documentation,37.38
2025-12-09,E012,P006,3.7,billable,Design,37.38
2025-12-10,E012,P011,3.0,billable,QA/Testing,37.38
2025-12-10,E012,P009,4.1,billable,Client Meeting,37.38
2025-12-11,E012,P004,3.2,billable,Design,37.38
2025-12-11,E012,P002,4.8,billable,Design,37.38
2025-12-12,E012,P002,3.6,billable,Client Meeting,37.38
2025-12-12,E012,P012,1.6,billable,Project Management,37.38
2025-12-12,E012,P006,2.8,billable,Project Management,37.38
2025-12-15,E012,P011,2.2,billable,Design,37.38
2025-12-15,E012,P012,5.8,non_billable,Client Meeting,37.38
2025-12-16,E012,P006,3.5,billable,Design,37.38
2025-12-16,E012,P004,4.5,non_billable,Ops/Admin,37.38
2025-12-17,E012,P009,3.7,billable,Ops/Admin,37.38
2025-12-17,E012,P002,4.3,billable,Client Meeting,37.38
2025-12-18,E012,P012,2.5,billable,Design,37.38
2025-12-18,E012,P007,4.8,billable,Documentation,37.38
2025-12-19,E012,P011,3.3,non_billable,QA/Testing,37.38
2025-12-19,E012,P002,4.7,billable,Implementation,37.38
2025-12-22,E012,P009,3.0,billable,QA/Testing,37.38
2025-12-22,E012,INTERNAL,4.5,non_billable,Ops/Admin,37.38
2025-12-23,E012,P012,3.1,billable,Analysis,37.38
2025-12-23,E012,P006,4.9,billable,Research,37.38
2025-12-25,E012,P012,3.8,billable,Analysis,37.38
2025-12-25,E012,P004,3.5,billable,Ops/Admin,37.38
2025-12-26,E012,P009,3.6,billable,Implementation,37.38
2025-12-26,E012,P011,4.4,billable,Design,37.38
2025-12-29,E012,P009,2.6,billable,Implementation,37.38
2025-12-29,E012,P007,2.7,billable,Sales/Prospecting,37.38
2025-12-29,E012,P002,2.7,billable,Client Meeting,37.38
2025-12-30,E012,P002,3.2,billable,Implementation,37.38
2025-12-30,E012,P002,4.8,billable,Documentation,37.38
2025-12-31,E012,P004,4.0,billable,Sales/Prospecting,37.38
2025-12-31,E012,P002,3.9,billable,Ops/Admin,37.38
2026-01-01,E012,P007,1.7,billable,Ops/Admin,37.38
2026-01-01,E012,P006,4.6,billable,Sales/Prospecting,37.38
2026-01-02,E012,P006,3.0,billable,Sales/Prospecting,37.38
2026-01-02,E012,P007,3.6,billable,Analysis,37.38
2026-01-05,E012,P002,2.7,billable,Sales/Prospecting,37.38
2026-01-05,E012,P007,5.3,billable,Project Management,37.38
2026-01-06,E012,P004,2.9,non_billable,Research,37.38
2026-01-06,E012,P012,2.0,billable,Sales/Prospecting,37.38
2026-01-06,E012,P006,3.1,billable,Analysis,37.38
2026-01-07,E012,P005,3.1,billable,Implementation,37.38
2026-01-07,E012,P011,4.4,billable,Implementation,37.38
2026-01-08,E012,P012,2.6,billable,Ops/Admin,37.38
2026-01-08,E012,INTERNAL,1.9,non_billable,Implementation,37.38
2026-01-08,E012,INTERNAL,3.5,non_billable,QA/Testing,37.38
2026-01-09,E012,P007,2.7,billable,QA/Testing,37.38
2026-01-09,E012,P004,5.2,billable,Design,37.38
2026-01-12,E012,INTERNAL,2.9,non_billable,Documentation,37.38
2026-01-12,E012,P002,5.1,billable,Ops/Admin,37.38
2026-01-13,E012,P006,3.0,billable,Sales/Prospecting,37.38
2026-01-13,E012,P004,5.0,billable,Design,37.38
2026-01-14,E012,P009,3.0,billable,Design,37.38
2026-01-14,E012,INTERNAL,3.5,non_billable,Ops/Admin,37.38
2026-01-15,E012,P010,2.6,billable,Ops/Admin,37.38
2026-01-15,E012,P011,2.5,billable,Research,37.38
2026-01-15,E012,P012,2.9,billable,Documentation,37.38
2026-01-16,E012,P007,2.9,billable,Sales/Prospecting,37.38
2026-01-16,E012,P003,3.2,non_billable,Implementation,37.38
2026-01-19,E012,P007,2.3,billable,Documentation,37.38
2026-01-19,E012,P007,5.3,billable,Sales/Prospecting,37.38
2026-01-20,E012,P006,3.5,billable,Project Management,37.38
2026-01-20,E012,P011,1.7,billable,Project Management,37.38
2026-01-20,E012,P006,2.7,billable,Research,37.38
2026-01-21,E012,INTERNAL,2.6,non_billable,Sales/Prospecting,37.38
2026-01-21,E012,P007,4.4,billable,Implementation,37.38
2026-01-22,E012,P009,3.1,billable,Design,37.38
2026-01-22,E012,P012,2.0,billable,Ops/Admin,37.38
2026-01-22,E012,P009,2.9,billable,Analysis,37.38
2026-01-23,E012,INTERNAL,3.8,non_billable,Project Management,37.38
2026-01-23,E012,P009,3.3,billable,Project Management,37.38
2026-01-26,E012,P007,2.4,billable,Analysis,37.38
2026-01-26,E012,P002,5.1,billable,Sales/Prospecting,37.38
2026-01-27,E012,P002,2.8,billable,Documentation,37.38
2026-01-27,E012,INTERNAL,4.1,non_billable,Design,37.38
2026-01-28,E012,P012,3.4,non_billable,Ops/Admin,37.38
2026-01-28,E012,P012,3.1,non_billable,Project Management,37.38
2026-01-29,E012,P012,3.8,billable,QA/Testing,37.38
2026-01-29,E012,P006,4.2,billable,Design,37.38
2026-01-30,E012,P002,3.2,billable,Ops/Admin,37.38
2026-01-30,E012,INTERNAL,2.0,non_billable,Project Management,37.38
2026-01-30,E012,P007,2.6,billable,Project Management,37.38
2026-02-02,E012,P004,3.5,non_billable,Client Meeting,37.38
2026-02-02,E012,P011,4.5,non_billable,Project Management,37.38
2026-02-03,E012,INTERNAL,2.2,non_billable,Implementation,37.38
2026-02-03,E012,P002,5.8,billable,Documentation,37.38
2026-02-04,E012,P009,2.9,billable,Implementation,37.38
2026-02-04,E012,P004,3.2,billable,Design,37.38
2026-02-05,E012,P004,4.0,billable,Sales/Prospecting,37.38
2026-02-05,E012,INTERNAL,4.0,non_billable,Project Management,37.38
2026-02-06,E012,INTERNAL,3.2,non_billable,Implementation,37.38
2026-02-06,E012,INTERNAL,2.8,non_billable,Analysis,37.38
2026-02-09,E012,P012,2.5,billable,QA/Testing,37.38
2026-02-09,E012,P006,1.6,billable,Documentation,37.38
2026-02-09,E012,P002,3.2,billable,Design,37.38
2026-02-10,E012,P004,2.5,billable,Project Management,37.38
2026-02-10,E012,INTERNAL,5.5,non_billable,Implementation,37.38
2026-02-11,E012,P004,3.8,billable,Ops/Admin,37.38
2026-02-11,E012,P002,3.5,billable,Project Management,37.38
2026-02-12,E012,P009,3.3,billable,Research,37.38
2026-02-12,E012,P006,3.6,billable,Design,37.38
2026-02-13,E012,P006,2.2,billable,QA/Testing,37.38
2026-02-13,E012,P011,5.8,billable,Analysis,37.38
2026-02-16,E012,P007,2.2,billable,Ops/Admin,37.38
2026-02-16,E012,P001,3.8,billable,Design,37.38
2026-02-17,E012,P004,2.6,billable,Ops/Admin,37.38
2026-02-17,E012,P009,5.4,billable,QA/Testing,37.38
2026-02-18,E012,P012,3.3,non_billable,Documentation,37.38
2026-02-18,E012,INTERNAL,1.5,non_billable,Ops/Admin,37.38
2026-02-18,E012,P004,2.1,billable,Design,37.38
2026-02-19,E012,P002,2.5,billable,Sales/Prospecting,37.38
2026-02-19,E012,INTERNAL,2.4,non_billable,Client Meeting,37.38
2026-02-19,E012,P007,2.8,billable,Project Management,37.38
2026-02-20,E012,P007,1.9,billable,Analysis,37.38
2026-02-20,E012,P011,4.7,billable,Research,37.38
2026-02-23,E012,P002,2.9,billable,Analysis,37.38
2026-02-23,E012,P009,1.1,billable,Design,37.38
2026-02-23,E012,P002,2.9,billable,Implementation,37.38
2026-02-24,E012,P002,2.0,non_billable,Project Management,37.38
2026-02-24,E012,P011,5.6,billable,Sales/Prospecting,37.38
2026-02-26,E012,P002,3.0,billable,Research,37.38
2026-02-26,E012,P011,2.3,billable,Implementation,37.38
2026-02-26,E012,P006,2.7,billable,Implementation,37.38
2026-02-27,E012,P004,3.5,billable,Client Meeting,37.38
2026-02-27,E012,P009,3.0,billable,Documentation,37.38
2026-03-02,E012,P007,2.9,billable,Implementation,37.38
2026-03-02,E012,P007,5.1,billable,Documentation,37.38
2026-03-03,E012,P007,3.7,billable,Design,37.38
2026-03-03,E012,INTERNAL,4.3,non_billable,Research,37.38
2026-03-04,E012,P001,3.5,billable,Documentation,37.38
2026-03-04,E012,P011,1.7,billable,Sales/Prospecting,37.38
2026-03-04,E012,P004,2.6,billable,Sales/Prospecting,37.38
2026-03-06,E012,P009,3.3,billable,QA/Testing,37.38
2026-03-06,E012,P007,2.2,billable,Client Meeting,37.38
2026-03-06,E012,P010,2.5,billable,Analysis,37.38
2026-03-09,E012,P012,3.6,billable,Sales/Prospecting,37.38
2026-03-09,E012,P006,1.0,billable,Documentation,37.38
2026-03-09,E012,P004,2.0,billable,Project Management,37.38
2026-03-10,E012,P011,1.8,billable,Implementation,37.38
2026-03-10,E012,P009,1.8,billable,Design,37.38
2026-03-10,E012,P012,2.4,billable,Project Management,37.38
2026-03-11,E012,P012,3.5,billable,QA/Testing,37.38
2026-03-11,E012,INTERNAL,1.5,non_billable,Project Management,37.38
2026-03-11,E012,P007,1.4,billable,Ops/Admin,37.38
2026-03-12,E012,INTERNAL,2.1,non_billable,Design,37.38
2026-03-12,E012,P002,5.1,non_billable,Implementation,37.38
2026-03-13,E012,P011,4.2,billable,Sales/Prospecting,37.38
2026-03-13,E012,P006,0.9,billable,Client Meeting,37.38
2026-03-13,E012,P009,2.6,billable,Documentation,37.38
2026-03-17,E012,P003,3.9,billable,Ops/Admin,37.38
2026-03-17,E012,P004,4.1,billable,Project Management,37.38
2026-03-18,E012,P012,2.5,billable,Implementation,37.38
2026-03-18,E012,P010,2.8,billable,Project Management,37.38
2026-03-18,E012,P009,2.7,billable,Analysis,37.38
2026-03-19,E012,P007,2.3,billable,Ops/Admin,37.38
2026-03-19,E012,P007,1.5,non_billable,Project Management,37.38
2026-03-19,E012,P002,3.6,billable,Documentation,37.38
2026-03-20,E012,P009,2.4,billable,QA/Testing,37.38
2026-03-20,E012,P004,5.6,billable,Implementation,37.38
2026-03-23,E012,P007,3.3,non_billable,Client Meeting,37.38
2026-03-23,E012,P004,3.7,non_billable,Project Management,37.38
2026-03-24,E012,P003,3.3,billable,Sales/Prospecting,37.38
2026-03-24,E012,INTERNAL,4.7,non_billable,Research,37.38
2026-03-25,E012,P011,1.8,billable,Project Management,37.38
2026-03-25,E012,P011,2.8,billable,Client Meeting,37.38
2026-03-25,E012,P009,2.6,billable,Research,37.38
2026-03-26,E012,P006,3.2,billable,Documentation,37.38
2026-03-26,E012,P012,3.7,billable,Design,37.38
2026-03-27,E012,P001,4.1,non_billable,Ops/Admin,37.38
2026-03-27,E012,P002,1.9,billable,Project Management,37.38
2026-03-27,E012,P004,1.6,billable,Ops/Admin,37.38
2026-03-30,E012,P009,3.1,non_billable,Analysis,37.38
2026-03-30,E012,P002,2.2,billable,Implementation,37.38
2026-03-30,E012,INTERNAL,2.4,non_billable,Implementation,37.38
2026-03-31,E012,P009,2.8,billable,Documentation,37.38
2026-03-31,E012,P005,4.0,billable,Implementation,37.38
2025-10-01,E013,P011,1.8,non_billable,Documentation,38.7
2025-10-01,E013,P009,2.7,non_billable,QA/Testing,38.7
2025-10-01,E013,P004,2.3,non_billable,Implementation,38.7
2025-10-02,E013,P011,2.8,billable,Ops/Admin,38.7
2025-10-02,E013,P002,1.9,billable,Research,38.7
2025-10-02,E013,P011,3.3,billable,QA/Testing,38.7
2025-10-03,E013,P010,2.3,non_billable,Research,38.7
2025-10-03,E013,P004,5.7,billable,QA/Testing,38.7
2025-10-06,E013,INTERNAL,2.5,non_billable,Design,38.7
2025-10-06,E013,P007,2.0,billable,Documentation,38.7
2025-10-06,E013,INTERNAL,2.7,non_billable,Implementation,38.7
2025-10-07,E013,P006,4.1,billable,Documentation,38.7
2025-10-07,E013,P009,1.3,non_billable,Sales/Prospecting,38.7
2025-10-07,E013,P011,2.4,billable,Sales/Prospecting,38.7
2025-10-08,E013,P006,2.9,non_billable,Client Meeting,38.7
2025-10-08,E013,INTERNAL,4.3,non_billable,Implementation,38.7
2025-10-09,E013,INTERNAL,1.8,non_billable,Implementation,38.7
2025-10-09,E013,INTERNAL,3.2,non_billable,QA/Testing,38.7
2025-10-10,E013,INTERNAL,2.4,non_billable,Ops/Admin,38.7
2025-10-10,E013,P011,5.3,non_billable,Sales/Prospecting,38.7
2025-10-13,E013,P006,3.2,non_billable,Client Meeting,38.7
2025-10-13,E013,P006,4.8,billable,Implementation,38.7
2025-10-14,E013,INTERNAL,3.1,non_billable,QA/Testing,38.7
2025-10-14,E013,P012,4.9,non_billable,Ops/Admin,38.7
2025-10-15,E013,P008,1.7,billable,Research,38.7
2025-10-15,E013,P006,1.9,billable,Project Management,38.7
2025-10-15,E013,P009,1.7,non_billable,Project Management,38.7
2025-10-16,E013,P007,2.2,billable,Ops/Admin,38.7
2025-10-16,E013,P011,5.8,non_billable,QA/Testing,38.7
2025-10-17,E013,P006,2.5,non_billable,Design,38.7
2025-10-17,E013,P002,4.3,billable,Sales/Prospecting,38.7
2025-10-20,E013,P012,3.7,billable,Research,38.7
